name,type,latitude,longitude,flight_id,order
COBBB,Waypoint,33.8148333,-84.5256111,DAL2284-1487312754-airline-0542,3
KAJIN,Waypoint,33.5496667,-85.2244722,DAL2284-1487312754-airline-0542,4
STNGA,Waypoint,33.1176389,-87.4535278,DAL2284-1487312754-airline-0542,5
MHZ,VOR-TAC (NAVAID),32.4341667,-90.0997222,DAL2284-1487312754-airline-0542,6
AEX,VOR-TAC (NAVAID),31.2567222,-92.5009722,DAL2284-1487312754-airline-0542,7
BRWCK,Reporting Point,30.5871111,-93.7060278,DAL2284-1487312754-airline-0542,8
WAPPL,Reporting Point,30.2318889,-94.3306389,DAL2284-1487312754-airline-0542,9
WLMOR,Waypoint,30.1529722,-94.6251944,DAL2284-1487312754-airline-0542,10
HUDZY,Reporting Point,30.1035556,-94.8088056,DAL2284-1487312754-airline-0542,11
CLWSN,Reporting Point,30.0737222,-94.9188333,DAL2284-1487312754-airline-0542,12
SWWAA,Reporting Point,30.00875,-95.1570556,DAL2284-1487312754-airline-0542,13
PUSHN,Waypoint,29.8605,-95.2005,DAL2284-1487312754-airline-0542,14
BUGZY,Waypoint,29.76225,-95.2312778,DAL2284-1487312754-airline-0542,15
PRTCH,Waypoint,29.7231944,-95.2433056,DAL2284-1487312754-airline-0542,16
SHUUG,Waypoint,29.5637222,-95.24175,DAL2284-1487312754-airline-0542,17
EMARR,Waypoint,29.5400833,-95.2687778,DAL2284-1487312754-airline-0542,18
KHOU,Destination Airport,29.6454167,-95.2788889,DAL2284-1487312754-airline-0542,19
KATL,Origin Airport,33.6366996,-84.427864,DAL2284-1487312754-airline-0542,0
HRSHL,Waypoint,33.6827778,-84.2795556,DAL2284-1487312754-airline-0542,1
KLEGG,Waypoint,33.8125,-84.28,DAL2284-1487312754-airline-0542,2
COBBB,Waypoint,33.8148333,-84.5256111,DAL2284-1487312754-airline-0542,3
KAJIN,Waypoint,33.5496667,-85.2244722,DAL2284-1487312754-airline-0542,4
STNGA,Waypoint,33.1176389,-87.4535278,DAL2284-1487312754-airline-0542,5
MHZ,VOR-TAC (NAVAID),32.4341667,-90.0997222,DAL2284-1487312754-airline-0542,6
AEX,VOR-TAC (NAVAID),31.2567222,-92.5009722,DAL2284-1487312754-airline-0542,7
BRWCK,Reporting Point,30.5871111,-93.7060278,DAL2284-1487312754-airline-0542,8
WAPPL,Reporting Point,30.2318889,-94.3306389,DAL2284-1487312754-airline-0542,9
WLMOR,Waypoint,30.1529722,-94.6251944,DAL2284-1487312754-airline-0542,10
HUDZY,Reporting Point,30.1035556,-94.8088056,DAL2284-1487312754-airline-0542,11
CLWSN,Reporting Point,30.0737222,-94.9188333,DAL2284-1487312754-airline-0542,12
SWWAA,Reporting Point,30.00875,-95.1570556,DAL2284-1487312754-airline-0542,13
PUSHN,Waypoint,29.8605,-95.2005,DAL2284-1487312754-airline-0542,14
BUGZY,Waypoint,29.76225,-95.2312778,DAL2284-1487312754-airline-0542,15
PRTCH,Waypoint,29.7231944,-95.2433056,DAL2284-1487312754-airline-0542,16
SHUUG,Waypoint,29.5637222,-95.24175,DAL2284-1487312754-airline-0542,17
EMARR,Waypoint,29.5400833,-95.2687778,DAL2284-1487312754-airline-0542,18
KHOU,Destination Airport,29.6454167,-95.2788889,DAL2284-1487312754-airline-0542,19
KDEN,Origin Airport,39.8616667,-104.6731667,SWA4566-1487312847-airline-0692,0
JEPPC,Waypoint,39.39275,-104.5924722,SWA4566-1487312847-airline-0692,1
SPAZZ,Waypoint,39.0441944,-104.7369444,SWA4566-1487312847-airline-0692,2
PUB,VOR-TAC (NAVAID),38.29425,-104.4294444,SWA4566-1487312847-airline-0692,3
TBE,VOR-DME (NAVAID),37.2586667,-103.6000556,SWA4566-1487312847-airline-0692,4
PNH,VOR-TAC (NAVAID),35.235,-101.6991667,SWA4566-1487312847-airline-0692,5
CVE,VOR-DME (NAVAID),32.8902778,-96.9038889,SWA4566-1487312847-airline-0692,6
NNEAL,Waypoint,31.1965833,-96.6796944,SWA4566-1487312847-airline-0692,7
MMAXX,Waypoint,30.8930556,-96.5464444,SWA4566-1487312847-airline-0692,8
EEVAH,Waypoint,30.68225,-96.4544167,SWA4566-1487312847-airline-0692,9
BEANE,Waypoint,30.6051389,-96.4207778,SWA4566-1487312847-airline-0692,10
CAASE,Waypoint,30.4209167,-96.3199167,SWA4566-1487312847-airline-0692,11
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA4566-1487312847-airline-0692,12
SNIFY,Waypoint,30.1576667,-96.1806667,SWA4566-1487312847-airline-0692,13
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA4566-1487312847-airline-0692,14
RVEEE,Waypoint,29.8271111,-95.9950556,SWA4566-1487312847-airline-0692,15
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA4566-1487312847-airline-0692,16
GLUVR,Waypoint,29.6521944,-95.8807222,SWA4566-1487312847-airline-0692,17
GEEEO,Waypoint,29.4803333,-95.6489722,SWA4566-1487312847-airline-0692,18
KHOU,Destination Airport,29.6454167,-95.2788889,SWA4566-1487312847-airline-0692,19
KDEN,Origin Airport,39.8616667,-104.6731667,SWA3652-1487312847-airline-0179,0
JEPPC,Waypoint,39.39275,-104.5924722,SWA3652-1487312847-airline-0179,1
SPAZZ,Waypoint,39.0441944,-104.7369444,SWA3652-1487312847-airline-0179,2
PUB,VOR-TAC (NAVAID),38.29425,-104.4294444,SWA3652-1487312847-airline-0179,3
TBE,VOR-DME (NAVAID),37.2586667,-103.6000556,SWA3652-1487312847-airline-0179,4
PNH,VOR-TAC (NAVAID),35.235,-101.6991667,SWA3652-1487312847-airline-0179,5
CVE,VOR-DME (NAVAID),32.8902778,-96.9038889,SWA3652-1487312847-airline-0179,6
NNEAL,Waypoint,31.1965833,-96.6796944,SWA3652-1487312847-airline-0179,7
MMAXX,Waypoint,30.8930556,-96.5464444,SWA3652-1487312847-airline-0179,8
EEVAH,Waypoint,30.68225,-96.4544167,SWA3652-1487312847-airline-0179,9
BEANE,Waypoint,30.6051389,-96.4207778,SWA3652-1487312847-airline-0179,10
CAASE,Waypoint,30.4209167,-96.3199167,SWA3652-1487312847-airline-0179,11
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA3652-1487312847-airline-0179,12
SNIFY,Waypoint,30.1576667,-96.1806667,SWA3652-1487312847-airline-0179,13
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA3652-1487312847-airline-0179,14
RVEEE,Waypoint,29.8271111,-95.9950556,SWA3652-1487312847-airline-0179,15
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA3652-1487312847-airline-0179,16
GLUVR,Waypoint,29.6521944,-95.8807222,SWA3652-1487312847-airline-0179,17
GEEEO,Waypoint,29.4803333,-95.6489722,SWA3652-1487312847-airline-0179,18
KHOU,Destination Airport,29.6454167,-95.2788889,SWA3652-1487312847-airline-0179,19
KATL,Origin Airport,33.6366996,-84.427864,SWA5458-1487312847-airline-0587,0
HRSHL,Waypoint,33.6827778,-84.2795556,SWA5458-1487312847-airline-0587,1
KLEGG,Waypoint,33.8125,-84.28,SWA5458-1487312847-airline-0587,2
COBBB,Waypoint,33.8148333,-84.5256111,SWA5458-1487312847-airline-0587,3
KAJIN,Waypoint,33.5496667,-85.2244722,SWA5458-1487312847-airline-0587,4
STNGA,Waypoint,33.1176389,-87.4535278,SWA5458-1487312847-airline-0587,5
WINAP,RNAV,32.6333333,-89.3655556,SWA5458-1487312847-airline-0587,6
DOOMS,RNAV,31.8855556,-91.1655556,SWA5458-1487312847-airline-0587,7
AEX,VOR-TAC (NAVAID),31.2567289,-92.5009753,SWA5458-1487312847-airline-0587,8
AEX,VOR-TAC (NAVAID),31.2567222,-92.5009722,SWA5458-1487312847-airline-0587,9
BRWCK,Reporting Point,30.5871111,-93.7060278,SWA5458-1487312847-airline-0587,10
WAPPL,Reporting Point,30.2318889,-94.3306389,SWA5458-1487312847-airline-0587,11
WLMOR,Waypoint,30.1529722,-94.6251944,SWA5458-1487312847-airline-0587,12
HUDZY,Reporting Point,30.1035556,-94.8088056,SWA5458-1487312847-airline-0587,13
CLWSN,Reporting Point,30.0737222,-94.9188333,SWA5458-1487312847-airline-0587,14
SWWAA,Reporting Point,30.00875,-95.1570556,SWA5458-1487312847-airline-0587,15
PUSHN,Waypoint,29.8605,-95.2005,SWA5458-1487312847-airline-0587,16
BUGZY,Waypoint,29.76225,-95.2312778,SWA5458-1487312847-airline-0587,17
PRTCH,Waypoint,29.7231944,-95.2433056,SWA5458-1487312847-airline-0587,18
SHUUG,Waypoint,29.5637222,-95.24175,SWA5458-1487312847-airline-0587,19
EMARR,Waypoint,29.5400833,-95.2687778,SWA5458-1487312847-airline-0587,20
KHOU,Destination Airport,29.6454167,-95.2788889,SWA5458-1487312847-airline-0587,21
KCRP,Origin Airport,27.7721944,-97.5024167,SWA2020-1487312841-airline-0322,0
CRP,VOR-TAC (NAVAID),27.9037778,-97.4448889,SWA2020-1487312841-airline-0322,1
LMEDA,Reporting Point,28.46575,-96.9394722,SWA2020-1487312841-airline-0322,2
ALIEF,Reporting Point,28.6871389,-96.7384167,SWA2020-1487312841-airline-0322,3
BIGTX,Reporting Point,28.8216111,-96.6156944,SWA2020-1487312841-airline-0322,4
BELLR,Reporting Point,29.3248611,-96.0886667,SWA2020-1487312841-airline-0322,5
HNTRR,Waypoint,29.4695,-95.8784444,SWA2020-1487312841-airline-0322,6
GEEEO,Waypoint,29.4803333,-95.6489722,SWA2020-1487312841-airline-0322,7
KHOU,Destination Airport,29.6454167,-95.2788889,SWA2020-1487312841-airline-0322,8
KMDW,Origin Airport,41.7859722,-87.7524167,SWA3262-1487312847-airline-0477,0
BACEN,Waypoint (RNAV),41.4066667,-88.0297222,SWA3262-1487312847-airline-0477,1
BLOKR,Waypoint (RNAV),41.2497222,-88.0833333,SWA3262-1487312847-airline-0477,2
BEKKI,Waypoint (RNAV),40.3166667,-88.3483333,SWA3262-1487312847-airline-0477,3
FAM,VOR-TAC (NAVAID),37.6734614,-90.2340597,SWA3262-1487312847-airline-0477,4
BSIDE,RNAV,37.0603667,-90.520125,SWA3262-1487312847-airline-0477,5
ARG,VOR-TAC (NAVAID),36.11002,-90.9536933,SWA3262-1487312847-airline-0477,6
LIT,VOR-TAC (NAVAID),34.6776728,-92.1805283,SWA3262-1487312847-airline-0477,7
LIT,VOR-TAC (NAVAID),34.6776728,-92.1805283,SWA3262-1487312847-airline-0477,8
JOLET,RNAV,34.19885,-92.2707722,SWA3262-1487312847-airline-0477,9
DHART,Reporting Point,33.3978167,-92.419325,SWA3262-1487312847-airline-0477,10
KAMEN,Reporting Point,32.6694861,-92.552075,SWA3262-1487312847-airline-0477,11
SWB,VOR-DME (NAVAID),31.9731944,-92.6770889,SWA3262-1487312847-airline-0477,12
SWB,VOR-DME (NAVAID),31.9731944,-92.6770833,SWA3262-1487312847-airline-0477,13
JMIKE,Waypoint,30.7833333,-93.8156944,SWA3262-1487312847-airline-0477,14
ZEBBB,Waypoint,30.6214444,-93.9669444,SWA3262-1487312847-airline-0477,15
WAPPL,Reporting Point,30.2318889,-94.3306389,SWA3262-1487312847-airline-0477,16
WLMOR,Waypoint,30.1529722,-94.6251944,SWA3262-1487312847-airline-0477,17
HUDZY,Reporting Point,30.1035556,-94.8088056,SWA3262-1487312847-airline-0477,18
CLWSN,Reporting Point,30.0737222,-94.9188333,SWA3262-1487312847-airline-0477,19
SWWAA,Reporting Point,30.00875,-95.1570556,SWA3262-1487312847-airline-0477,20
PUSHN,Waypoint,29.8605,-95.2005,SWA3262-1487312847-airline-0477,21
BUGZY,Waypoint,29.76225,-95.2312778,SWA3262-1487312847-airline-0477,22
PRTCH,Waypoint,29.7231944,-95.2433056,SWA3262-1487312847-airline-0477,23
SHUUG,Waypoint,29.5637222,-95.24175,SWA3262-1487312847-airline-0477,24
EMARR,Waypoint,29.5400833,-95.2687778,SWA3262-1487312847-airline-0477,25
KHOU,Destination Airport,29.6454167,-95.2788889,SWA3262-1487312847-airline-0477,26
KAUS,Origin Airport,30.1945278,-97.6698889,SWA4932-1487312847-airline-0656,0
HOOKK,Reporting Point,30.36,-97.2030278,SWA4932-1487312847-airline-0656,1
ILEXY,Reporting Point,30.3527778,-97.0793056,SWA4932-1487312847-airline-0656,2
ILEXY,Reporting Point,30.3527778,-97.0793056,SWA4932-1487312847-airline-0656,3
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA4932-1487312847-airline-0656,4
SNIFY,Waypoint,30.1576667,-96.1806667,SWA4932-1487312847-airline-0656,5
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA4932-1487312847-airline-0656,6
RVEEE,Waypoint,29.8271111,-95.9950556,SWA4932-1487312847-airline-0656,7
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA4932-1487312847-airline-0656,8
GLUVR,Waypoint,29.6521944,-95.8807222,SWA4932-1487312847-airline-0656,9
GEEEO,Waypoint,29.4803333,-95.6489722,SWA4932-1487312847-airline-0656,10
KHOU,Destination Airport,29.6454167,-95.2788889,SWA4932-1487312847-airline-0656,11
KAUS,Origin Airport,30.1945278,-97.6698889,SWA5446-1487312847-airline-0281,0
HOOKK,Reporting Point,30.36,-97.2030278,SWA5446-1487312847-airline-0281,1
ILEXY,Reporting Point,30.3527778,-97.0793056,SWA5446-1487312847-airline-0281,2
ILEXY,Reporting Point,30.3527778,-97.0793056,SWA5446-1487312847-airline-0281,3
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA5446-1487312847-airline-0281,4
SNIFY,Waypoint,30.1576667,-96.1806667,SWA5446-1487312847-airline-0281,5
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA5446-1487312847-airline-0281,6
RVEEE,Waypoint,29.8271111,-95.9950556,SWA5446-1487312847-airline-0281,7
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA5446-1487312847-airline-0281,8
GLUVR,Waypoint,29.6521944,-95.8807222,SWA5446-1487312847-airline-0281,9
GEEEO,Waypoint,29.4803333,-95.6489722,SWA5446-1487312847-airline-0281,10
KHOU,Destination Airport,29.6454167,-95.2788889,SWA5446-1487312847-airline-0281,11
KTUL,Origin Airport,36.1983889,-95.8881111,SWA4266-1487312847-airline-0420,0
OKM,VOR-DME (NAVAID),35.6930556,-95.8658333,SWA4266-1487312847-airline-0420,1
CVE,VOR-DME (NAVAID),32.8902778,-96.9038889,SWA4266-1487312847-airline-0420,2
ELLVR,Reporting Point,31.7081167,-96.8377917,SWA4266-1487312847-airline-0420,3
NNEAL,Waypoint,31.1965833,-96.6796944,SWA4266-1487312847-airline-0420,4
MMAXX,Waypoint,30.8930556,-96.5464444,SWA4266-1487312847-airline-0420,5
EEVAH,Waypoint,30.68225,-96.4544167,SWA4266-1487312847-airline-0420,6
BEANE,Waypoint,30.6051389,-96.4207778,SWA4266-1487312847-airline-0420,7
CAASE,Waypoint,30.4209167,-96.3199167,SWA4266-1487312847-airline-0420,8
KIDDZ,Reporting Point,30.2236111,-96.2157778,SWA4266-1487312847-airline-0420,9
SNIFY,Waypoint,30.1576667,-96.1806667,SWA4266-1487312847-airline-0420,10
QTRBK,Reporting Point,30.0598333,-96.1283333,SWA4266-1487312847-airline-0420,11
RVEEE,Waypoint,29.8271111,-95.9950556,SWA4266-1487312847-airline-0420,12
AAHZZ,Waypoint,29.7309167,-95.9316667,SWA4266-1487312847-airline-0420,13
GLUVR,Waypoint,29.6521944,-95.8807222,SWA4266-1487312847-airline-0420,14
GEEEO,Waypoint,29.4803333,-95.6489722,SWA4266-1487312847-airline-0420,15
KHOU,Destination Airport,29.6454167,-95.2788889,SWA4266-1487312847-airline-0420,16
KTPA,Origin Airport,27.9754722,-82.53325,SWA3760-1487312847-airline-0173,0
SYKES,Reporting Point,27.6647222,-83.0497778,SWA3760-1487312847-airline-0173,1
DORMR,Waypoint,27.6440278,-83.2738056,SWA3760-1487312847-airline-0173,2
SIMMR,Waypoint,27.7839167,-84.2043889,SWA3760-1487312847-airline-0173,3
REMIS,RNAV,27.8840528,-85.2578861,SWA3760-1487312847-airline-0173,4
ROZZI,RNAV,28.3145111,-86.7051667,SWA3760-1487312847-airline-0173,5
NAITE,RNAV,28.7106917,-88.0833333,SWA3760-1487312847-airline-0173,6
REDFN,RNAV,28.8829694,-88.7017806,SWA3760-1487312847-airline-0173,7
LEV,VOR-TAC (NAVAID),29.1752294,-90.1040192,SWA3760-1487312847-airline-0173,8
LEV,VOR-TAC (NAVAID),29.1752222,-90.1040278,SWA3760-1487312847-airline-0173,9
KCEEE,Reporting Point,29.243,-92.4670833,SWA3760-1487312847-airline-0173,10
SLYCE,Waypoint,29.2845,-93.0149722,SWA3760-1487312847-airline-0173,11
GEEAR,Waypoint,29.3498333,-93.8854722,SWA3760-1487312847-airline-0173,12
SHUDL,Waypoint,29.3691667,-94.2413056,SWA3760-1487312847-airline-0173,13
BAYYY,Waypoint,29.3774444,-94.3711111,SWA3760-1487312847-airline-0173,14
PUCKS,Waypoint,29.4077778,-94.6629722,SWA3760-1487312847-airline-0173,15
FRDDY,Waypoint,29.4868889,-94.8776111,SWA3760-1487312847-airline-0173,16
FIGGG,Waypoint,29.5818056,-95.1406667,SWA3760-1487312847-airline-0173,17
SHUUG,Waypoint,29.5637222,-95.24175,SWA3760-1487312847-airline-0173,18
EMARR,Waypoint,29.5400833,-95.2687778,SWA3760-1487312847-airline-0173,19
KHOU,Destination Airport,29.6454167,-95.2788889,SWA3760-1487312847-airline-0173,20
KLAS,Origin Airport,36.0800556,-115.15225,SWA4682-1487312847-airline-0056,0
FIXIX,Waypoint,36.0150278,-115.2013333,SWA4682-1487312847-airline-0056,1
ROPPR,Waypoint,35.9711944,-115.3016667,SWA4682-1487312847-airline-0056,2
CEASR,Waypoint,35.8663889,-115.2619167,SWA4682-1487312847-airline-0056,3
HITME,Waypoint,35.8213889,-115.0741667,SWA4682-1487312847-airline-0056,4
COWBY,Reporting Point,35.9235556,-113.90275,SWA4682-1487312847-airline-0056,5
CUTRO,Waypoint,35.6047222,-112.3833333,SWA4682-1487312847-airline-0056,6
INW,VOR-TAC (NAVAID),35.0616111,-110.7950278,SWA4682-1487312847-airline-0056,7
INW,VOR-TAC (NAVAID),35.0615997,-110.7950197,SWA4682-1487312847-airline-0056,8
PYRIT,Reporting Point,34.8695528,-110.5114333,SWA4682-1487312847-airline-0056,9
VERNO,Reporting Point,34.2606861,-109.6272139,SWA4682-1487312847-airline-0056,10
GREBE,Reporting Point,33.2191,-108.1636167,SWA4682-1487312847-airline-0056,11
RUTER,Reporting Point,32.2837333,-106.8986694,SWA4682-1487312847-airline-0056,12
RUTER,Reporting Point,32.2837333,-106.8986694,SWA4682-1487312847-airline-0056,13
ELP,VOR-TAC (NAVAID),31.8159111,-106.2818822,SWA4682-1487312847-airline-0056,14
FST,VOR-TAC (NAVAID),30.9522222,-102.9758333,SWA4682-1487312847-airline-0056,15
SAT,VOR-TAC (NAVAID),29.6440278,-98.4613056,SWA4682-1487312847-airline-0056,16
BALKK,Waypoint,29.4199444,-97.0269167,SWA4682-1487312847-airline-0056,17
PARAA,Waypoint,29.4108056,-96.9706389,SWA4682-1487312847-airline-0056,18
GLOCK,Waypoint,29.3801667,-96.6479722,SWA4682-1487312847-airline-0056,19
KMMBR,Waypoint,29.3662778,-96.5061667,SWA4682-1487312847-airline-0056,20
BELLR,Reporting Point,29.3248611,-96.0886667,SWA4682-1487312847-airline-0056,21
HNTRR,Waypoint,29.4695,-95.8784444,SWA4682-1487312847-airline-0056,22
GEEEO,Waypoint,29.4803333,-95.6489722,SWA4682-1487312847-airline-0056,23
KHOU,Destination Airport,29.6454167,-95.2788889,SWA4682-1487312847-airline-0056,24
KSAT,Origin Airport,29.533958,-98.4690571,SWA3104-1487312847-airline-0431,0
VAUHN,Waypoint,29.676,-98.0146944,SWA3104-1487312847-airline-0431,1
SETZR,Waypoint,29.7126667,-97.8308611,SWA3104-1487312847-airline-0431,2
SMAKR,Waypoint,29.6936389,-97.3977222,SWA3104-1487312847-airline-0431,3
SMAKR,Waypoint,29.6936389,-97.3977222,SWA3104-1487312847-airline-0431,4
PURKY,Waypoint,29.4389167,-96.4876389,SWA3104-1487312847-airline-0431,5
BELLR,Reporting Point,29.3248611,-96.0886667,SWA3104-1487312847-airline-0431,6
HNTRR,Waypoint,29.4695,-95.8784444,SWA3104-1487312847-airline-0431,7
GEEEO,Waypoint,29.4803333,-95.6489722,SWA3104-1487312847-airline-0431,8
KHOU,Destination Airport,29.6454167,-95.2788889,SWA3104-1487312847-airline-0431,9
KLAS,Origin Airport,36.0800556,-115.15225,SWA5317-1487312847-airline-0473,0
FIXIX,Waypoint,36.0150278,-115.2013333,SWA5317-1487312847-airline-0473,1
ROPPR,Waypoint,35.9711944,-115.3016667,SWA5317-1487312847-airline-0473,2
CEASR,Waypoint,35.8663889,-115.2619167,SWA5317-1487312847-airline-0473,3
HITME,Waypoint,35.8213889,-115.0741667,SWA5317-1487312847-airline-0473,4
COWBY,Reporting Point,35.9235556,-113.90275,SWA5317-1487312847-airline-0473,5
CUTRO,Waypoint,35.6047222,-112.3833333,SWA5317-1487312847-airline-0473,6
INW,VOR-TAC (NAVAID),35.0616111,-110.7950278,SWA5317-1487312847-airline-0473,7
INW,VOR-TAC (NAVAID),35.0615997,-110.7950197,SWA5317-1487312847-airline-0473,8
PYRIT,Reporting Point,34.8695528,-110.5114333,SWA5317-1487312847-airline-0473,9
VERNO,Reporting Point,34.2606861,-109.6272139,SWA5317-1487312847-airline-0473,10
GREBE,Reporting Point,33.2191,-108.1636167,SWA5317-1487312847-airline-0473,11
RUTER,Reporting Point,32.2837333,-106.8986694,SWA5317-1487312847-airline-0473,12
ELP,VOR-TAC (NAVAID),31.8159111,-106.2818822,SWA5317-1487312847-airline-0473,13
FST,VOR-TAC (NAVAID),30.9522222,-102.9758333,SWA5317-1487312847-airline-0473,14
SAT,VOR-TAC (NAVAID),29.6440278,-98.4613056,SWA5317-1487312847-airline-0473,15
BALKK,Waypoint,29.4199444,-97.0269167,SWA5317-1487312847-airline-0473,16
PARAA,Waypoint,29.4108056,-96.9706389,SWA5317-1487312847-airline-0473,17
GLOCK,Waypoint,29.3801667,-96.6479722,SWA5317-1487312847-airline-0473,18
KMMBR,Waypoint,29.3662778,-96.5061667,SWA5317-1487312847-airline-0473,19
BELLR,Reporting Point,29.3248611,-96.0886667,SWA5317-1487312847-airline-0473,20
HNTRR,Waypoint,29.4695,-95.8784444,SWA5317-1487312847-airline-0473,21
GEEEO,Waypoint,29.4803333,-95.6489722,SWA5317-1487312847-airline-0473,22
KHOU,Destination Airport,29.6454167,-95.2788889,SWA5317-1487312847-airline-0473,23
KMSY,Origin Airport,29.9932778,-90.2590278,SWA4601-1487312847-airline-0326,0
KCEEE,Reporting Point,29.243,-92.4670833,SWA4601-1487312847-airline-0326,1
SLYCE,Waypoint,29.2845,-93.0149722,SWA4601-1487312847-airline-0326,2
GEEAR,Waypoint,29.3498333,-93.8854722,SWA4601-1487312847-airline-0326,3
SHUDL,Waypoint,29.3691667,-94.2413056,SWA4601-1487312847-airline-0326,4
BAYYY,Waypoint,29.3774444,-94.3711111,SWA4601-1487312847-airline-0326,5
PUCKS,Waypoint,29.4077778,-94.6629722,SWA4601-1487312847-airline-0326,6
FRDDY,Waypoint,29.4868889,-94.8776111,SWA4601-1487312847-airline-0326,7
FIGGG,Waypoint,29.5818056,-95.1406667,SWA4601-1487312847-airline-0326,8
SHUUG,Waypoint,29.5637222,-95.24175,SWA4601-1487312847-airline-0326,9
EMARR,Waypoint,29.5400833,-95.2687778,SWA4601-1487312847-airline-0326,10
KHOU,Destination Airport,29.6454167,-95.2788889,SWA4601-1487312847-airline-0326,11
KMSY,Origin Airport,29.9932778,-90.2590278,SWA5368-1487312847-airline-0796,0
KCEEE,Reporting Point,29.243,-92.4670833,SWA5368-1487312847-airline-0796,1
